group,domain,metric,n_policies,mean,sample_sd,minimum,maximum,training_seeds,policy_estimates
WM_visuotactile,combined_ood,joint_success,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
WM_visuotactile,all,joint_success,3,0.11944444444444445,0.02678791878053598,0.1,0.15,"[0,1,2]","[0.15,0.1,0.10833333333333334]"
WM_visuotactile,id,force_violation,3,0.5777777777777778,0.15396007178390017,0.4,0.6666666666666666,"[0,1,2]","[0.6666666666666666,0.6666666666666666,0.4]"
WM_visuotactile,geometry_ood,force_violation,3,0.6666666666666666,0.1452966314513558,0.5,0.7666666666666667,"[0,1,2]","[0.7333333333333333,0.7666666666666667,0.5]"
WM_visuotactile,physics_ood,force_violation,3,0.8555555555555555,0.2219442706159798,0.6,1.0,"[0,1,2]","[1.0,0.9666666666666667,0.6]"
WM_visuotactile,combined_ood,force_violation,3,0.9333333333333332,0.11547005383792512,0.8,1.0,"[0,1,2]","[1.0,1.0,0.8]"
WM_visuotactile,all,force_violation,3,0.7583333333333333,0.1587713240271471,0.575,0.85,"[0,1,2]","[0.85,0.85,0.575]"
WM_visuotactile,id,peak_N,3,8.09511662721634,1.9214528494824963,5.876745148499807,9.237499348322551,"[0,1,2]","[9.237499348322551,9.17110538482666,5.876745148499807]"
WM_visuotactile,geometry_ood,peak_N,3,9.17306254307429,1.5616342866562867,7.412487510840098,10.390964206059774,"[0,1,2]","[9.715735912322998,10.390964206059774,7.412487510840098]"
WM_visuotactile,physics_ood,peak_N,3,10.806903244389426,2.435936479832702,7.995647585391998,12.292641925811768,"[0,1,2]","[12.132420221964518,12.292641925811768,7.995647585391998]"
WM_visuotactile,combined_ood,peak_N,3,10.633372126685249,1.2139612726924058,9.23296922047933,11.387012767791749,"[0,1,2]","[11.387012767791749,11.280134391784667,9.23296922047933]"
WM_visuotactile,all,peak_N,3,9.677113635341327,1.775248722852943,7.629462366302808,10.783711477120717,"[0,1,2]","[10.618167062600454,10.783711477120717,7.629462366302808]"
WM_visuotactile,id,max_height_m,3,0.10793972859715319,0.02863842366950657,0.07567688052658923,0.13035532211263975,"[0,1,2]","[0.13035532211263975,0.11778698315223059,0.07567688052658923]"
WM_visuotactile,geometry_ood,max_height_m,3,0.11333844808978027,0.01890737423397622,0.09256746962394875,0.1295474792520205,"[0,1,2]","[0.1295474792520205,0.11790039539337158,0.09256746962394875]"
WM_visuotactile,physics_ood,max_height_m,3,0.09220017849778135,0.03021862940772364,0.05820339784647028,0.11600516432275375,"[0,1,2]","[0.11600516432275375,0.10239197332412005,0.05820339784647028]"
WM_visuotactile,combined_ood,max_height_m,3,0.0887403514448023,0.014150632739065057,0.0724170625845242,0.09753688760101795,"[0,1,2]","[0.09753688760101795,0.09626710414886475,0.0724170625845242]"
WM_visuotactile,all,max_height_m,3,0.10055467665737927,0.022904273671209906,0.07471620264538312,0.11836121332210799,"[0,1,2]","[0.11836121332210799,0.10858661400464674,0.07471620264538312]"
WM_visuotactile,id,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
WM_visuotactile,geometry_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
