contrast,first,second,domain,metric,estimate_difference,ci_low,ci_high,unit,percentage_point_difference,percentage_point_ci_low,percentage_point_ci_high,n_environments,ci_method
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,combined_ood,joint_success,-0.033333333333333326,-0.07777777777777777,0.0,proportion_difference,-3.3333333333333326,-7.777777777777777,0.0,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,combined_ood,force_violation,0.6555555555555557,0.5111111111111111,0.788888888888889,proportion_difference,65.55555555555557,51.11111111111111,78.8888888888889,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,combined_ood,peak_N,8.72744141154819,6.571233840882778,11.03203459739685,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,combined_ood,max_height_m,0.15059909997831306,0.09773721699594819,0.20221279359689406,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,combined_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,combined_ood,strict_longest,22.03333333333333,13.499722222222223,30.512499999999996,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,all,strict_lift,0.3277777777777777,0.25,0.40555555555555556,proportion_difference,32.77777777777777,25.0,40.55555555555556,120,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,all,joint_success,-0.01666666666666665,-0.06388888888888887,0.033333333333333326,proportion_difference,-1.666666666666665,-6.388888888888887,3.3333333333333326,120,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,all,force_violation,0.525,0.4555555555555556,0.5945138888888886,proportion_difference,52.5,45.55555555555556,59.45138888888886,120,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,all,peak_N,6.7516635261476035,5.757863628301357,7.7660746000996905,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,all,max_height_m,0.16936672831022104,0.14978196848593345,0.18882175681949467,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,all,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,all,strict_longest,20.416666666666664,16.788333333333334,24.02819444444444,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,id,strict_lift,0.3777777777777778,0.24444444444444446,0.5222222222222221,proportion_difference,37.777777777777786,24.444444444444446,52.222222222222214,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,id,joint_success,0.04444444444444445,-0.13333333333333328,0.20000000000000007,proportion_difference,4.4444444444444455,-13.333333333333327,20.000000000000007,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,id,force_violation,0.2222222222222222,0.011111111111111072,0.42222222222222217,proportion_difference,22.22222222222222,1.1111111111111072,42.222222222222214,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,id,peak_N,0.3603863100210818,-2.0454944353550655,2.6110066464543347,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,id,max_height_m,0.016120618912262005,-0.003808545178407145,0.03533332691451908,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,id,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,id,strict_longest,34.65555555555555,28.55555555555556,40.98888888888889,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,geometry_ood,strict_lift,0.3888888888888889,0.311111111111111,0.46666666666666656,proportion_difference,38.88888888888889,31.1111111111111,46.66666666666666,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,geometry_ood,joint_success,0.11111111111111109,0.022222222222222227,0.21111111111111108,proportion_difference,11.111111111111109,2.2222222222222228,21.111111111111107,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,geometry_ood,force_violation,0.34444444444444444,0.16666666666666669,0.5222222222222223,proportion_difference,34.44444444444444,16.666666666666668,52.22222222222223,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,geometry_ood,peak_N,3.470199270712005,1.0890192614661323,5.868859529486958,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,geometry_ood,max_height_m,0.0544271168331357,0.03381896035962403,0.07553296213995458,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,geometry_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,geometry_ood,strict_longest,35.61111111111111,32.46527777777778,38.63333333333333,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,physics_ood,strict_lift,0.24444444444444446,0.12222222222222223,0.3666666666666666,proportion_difference,24.444444444444446,12.222222222222223,36.66666666666666,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,physics_ood,joint_success,-0.05555555555555555,-0.1,-0.01111111111111111,proportion_difference,-5.555555555555555,-10.0,-1.111111111111111,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,physics_ood,force_violation,0.4555555555555556,0.2777777777777778,0.6333333333333333,proportion_difference,45.55555555555556,27.77777777777778,63.33333333333333,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,physics_ood,peak_N,2.053624407450357,-0.8993351851238147,4.858762515352832,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,physics_ood,max_height_m,0.03728523523701975,0.014529178752628566,0.05646837493644045,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,physics_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,physics_ood,strict_longest,19.144444444444442,12.699444444444444,25.145277777777775,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,combined_ood,strict_lift,0.30000000000000004,0.15555555555555553,0.4222222222222222,proportion_difference,30.000000000000004,15.555555555555554,42.22222222222222,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,combined_ood,joint_success,-0.04444444444444444,-0.12222222222222222,0.0,proportion_difference,-4.444444444444444,-12.222222222222221,0.0,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,combined_ood,force_violation,0.6111111111111112,0.4222222222222222,0.7777777777777779,proportion_difference,61.111111111111114,42.22222222222222,77.77777777777779,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,combined_ood,peak_N,5.0619571619563635,2.3721021714806563,7.595536565118366,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,combined_ood,max_height_m,0.04652502565537966,0.021955030820669574,0.07075511316256677,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,combined_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,combined_ood,strict_longest,19.777777777777775,14.209166666666665,25.28888888888889,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,all,strict_lift,0.32777777777777783,0.26388888888888884,0.3888888888888888,proportion_difference,32.777777777777786,26.388888888888886,38.88888888888888,120,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,all,joint_success,0.013888888888888895,-0.03888888888888889,0.0638888888888889,proportion_difference,1.3888888888888895,-3.888888888888889,6.38888888888889,120,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,all,force_violation,0.4083333333333333,0.3194444444444444,0.49729166666666635,proportion_difference,40.833333333333336,31.944444444444443,49.729166666666636,120,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,all,peak_N,2.7365417875349527,1.491220260227308,3.98571863031015,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,all,max_height_m,0.03858949915944927,0.02756567218397526,0.049080021591245075,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,all,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_visuotactile - WM_BC_visuotactile,WM_visuotactile,WM_BC_visuotactile,all,strict_longest,27.297222222222224,24.53840277777778,29.991666666666667,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,id,strict_lift,-0.011111111111111127,-0.1777777777777777,0.14444444444444443,proportion_difference,-1.1111111111111127,-17.77777777777777,14.444444444444443,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,id,joint_success,0.0777777777777778,-0.04444444444444445,0.22222222222222215,proportion_difference,7.77777777777778,-4.4444444444444455,22.222222222222214,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,id,force_violation,-0.05555555555555558,-0.22222222222222218,0.11111111111111105,proportion_difference,-5.555555555555558,-22.222222222222218,11.111111111111105,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,id,peak_N,-0.5250528805785697,-2.774671583125989,1.7843669222129706,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,id,max_height_m,-0.010406551207415751,-0.03194030652353022,0.009556327391668068,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,id,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,id,strict_longest,2.522222222222224,-2.9561111111111096,7.700277777777777,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,geometry_ood,strict_lift,0.0444444444444444,-0.044444444444444425,0.13333333333333336,proportion_difference,4.444444444444439,-4.444444444444443,13.333333333333336,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,geometry_ood,joint_success,-0.03333333333333334,-0.1,0.03333333333333334,proportion_difference,-3.333333333333334,-10.0,3.333333333333334,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,geometry_ood,force_violation,0.14444444444444443,0.05555555555555555,0.24444444444444444,proportion_difference,14.444444444444443,5.555555555555555,24.444444444444443,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,geometry_ood,peak_N,1.991069410906897,0.7121442253722083,3.2872626155283715,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,geometry_ood,max_height_m,0.0048506465649956615,-0.008392821950837976,0.017913572255767753,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,geometry_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,geometry_ood,strict_longest,-0.14444444444444393,-3.166666666666666,2.6224999999999996,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,physics_ood,strict_lift,-0.2,-0.3333333333333333,-0.055555555555555636,proportion_difference,-20.0,-33.33333333333333,-5.555555555555563,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,physics_ood,joint_success,0.0,-0.07777777777777777,0.06666666666666667,proportion_difference,0.0,-7.777777777777777,6.666666666666667,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,physics_ood,force_violation,-0.1333333333333333,-0.26666666666666666,0.011111111111111127,proportion_difference,-13.33333333333333,-26.666666666666668,1.1111111111111127,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,physics_ood,peak_N,-0.6768059306674523,-2.7751054333647094,1.4939233946469113,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,physics_ood,max_height_m,-0.02144635277541561,-0.04152108657827031,-0.0001673398283957102,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,physics_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,physics_ood,strict_longest,-7.055555555555555,-10.577777777777778,-3.377500000000002,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,combined_ood,strict_lift,-0.011111111111111127,-0.13333333333333333,0.11111111111111112,proportion_difference,-1.1111111111111127,-13.333333333333334,11.111111111111112,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,combined_ood,joint_success,0.0,-0.07777777777777778,0.0888888888888889,proportion_difference,0.0,-7.777777777777778,8.888888888888891,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,combined_ood,force_violation,0.033333333333333326,-0.11111111111111108,0.18888888888888894,proportion_difference,3.3333333333333326,-11.111111111111107,18.888888888888893,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,combined_ood,peak_N,0.6348319570223495,-1.3562305229902265,2.7010076566206087,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,combined_ood,max_height_m,0.002816164061530603,-0.01363218301008197,0.020221957543463842,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,combined_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,combined_ood,strict_longest,-2.466666666666667,-6.144722222222222,0.9780555555555532,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,all,strict_lift,-0.04444444444444445,-0.1027777777777778,0.01944444444444443,proportion_difference,-4.4444444444444455,-10.27777777777778,1.944444444444443,120,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,all,joint_success,0.011111111111111127,-0.030555555555555572,0.055555555555555566,proportion_difference,1.1111111111111127,-3.055555555555557,5.555555555555556,120,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,all,force_violation,-0.002777777777777768,-0.06951388888888892,0.06944444444444448,proportion_difference,-0.2777777777777768,-6.951388888888892,6.944444444444447,120,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,all,peak_N,0.35601063917080644,-0.5605766380454106,1.3495374904490163,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,all,max_height_m,-0.006046523339076279,-0.01445155965522442,0.003277896568090205,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,all,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_BC_visuotactile - BC_visuotactile,WM_BC_visuotactile,BC_visuotactile,all,strict_longest,-1.7861111111111097,-3.7085416666666653,0.1723611111111106,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
