seed,alpha,split,method,assumed_mu,assumed_normal_ceiling_N,certification_coverage,true_constraint_valid_fraction,false_certificate_per_frame,violation_given_certification,valid_certificates_per_frame,trajectory_any_false_certificate,certified_frames,frames
17,0.05,test_flat,point,0.5,3.0,0.02866998850134151,0.6211575316213108,0.018551169030279802,0.6470588235294118,0.01011881947106171,0.09395973154362416,374,13045
17,0.05,test_flat,point,0.8,0.5,0.0,0.40505940973553084,0.0,,0.0,0.0,0,13045
17,0.05,test_flat,point,0.8,1.0,0.13169796857033347,0.7471828286699885,0.019624377155998466,0.1490104772991851,0.112073591414335,0.13087248322147652,1718,13045
17,0.05,test_flat,point,0.8,2.0,0.13200459946339593,0.7488692985818322,0.018857799923342276,0.14285714285714285,0.11314679954005366,0.13087248322147652,1722,13045
17,0.05,test_flat,point,0.8,3.0,0.13200459946339593,0.7488692985818322,0.018857799923342276,0.14285714285714285,0.11314679954005366,0.13087248322147652,1722,13045
17,0.05,test_sharp,point,0.3,0.5,0.15697340730820739,0.5160704036732351,0.025683948727759708,0.1636197440585009,0.1312894585804477,0.3059210526315789,3282,20908
17,0.05,test_sharp,point,0.3,1.0,0.19576238760283146,0.7304381098144251,0.018987947197245073,0.09699486928903005,0.17677444040558637,0.2565789473684211,4093,20908
17,0.05,test_sharp,point,0.3,2.0,0.19576238760283146,0.7304381098144251,0.018987947197245073,0.09699486928903005,0.17677444040558637,0.2565789473684211,4093,20908
17,0.05,test_sharp,point,0.3,3.0,0.19576238760283146,0.7304381098144251,0.018987947197245073,0.09699486928903005,0.17677444040558637,0.2565789473684211,4093,20908
17,0.05,test_sharp,point,0.5,0.5,0.2576047445953702,0.5237229768509661,0.05017218289649895,0.194764203490531,0.20743256169887125,0.39144736842105265,5386,20908
17,0.05,test_sharp,point,0.5,1.0,0.3502487086282763,0.746030227664052,0.03596709393533576,0.10269015430834358,0.3142816146929405,0.33223684210526316,7323,20908
17,0.05,test_sharp,point,0.5,2.0,0.3502487086282763,0.746030227664052,0.03596709393533576,0.10269015430834358,0.3142816146929405,0.33223684210526316,7323,20908
