run,status,takeover,domain,metric,kind,count,n,estimate,ci_low,ci_high,ci_method,all_episode_n
visuotactile_height_seed1_rl,primary,44,all,sustained_success_within_force_budget,binary,3,20,0.15,0.052368745896216595,0.36041886474075696,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,all,any_native_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,all,final_native_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,all,force_budget_exceeded,binary,14,20,0.7,0.4810271816464765,0.8545227551323956,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,all,setup_force_budget_exceeded,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,all,bilateral_contact_at_takeover,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,all,intervention_force_budget_exceeded,binary,13,20,0.65,0.43285427668523624,0.818808175898918,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,all,sustained_10cm_lift_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,all,sustained_10cm_lift_within_force_budget,binary,3,20,0.15,0.052368745896216595,0.36041886474075696,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,all,full_episode_peak_normal_N,continuous,,20,9.825377178192138,8.268373863697052,11.244668751358986,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,all,setup_peak_normal_N,continuous,,20,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,all,intervention_peak_normal_N,continuous,,20,8.984216833114624,7.582213374376297,10.388827069997786,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,all,max_relative_height_m,continuous,,20,0.06894156150519848,0.038697811709716916,0.1009018720500171,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,all,native_shaped_return,continuous,,20,77.17104292879907,62.33102667153688,90.88668281703164,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,all,native_success_given_setup_within_budget,conditional_binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%; explicitly conditioned, not overall success",20
visuotactile_height_seed1_rl,primary,44,id,sustained_native_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,id,sustained_success_within_force_budget,binary,3,10,0.3,0.10779126740630099,0.6032218525388546,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,id,any_native_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
